Payment Submission Detail Report,1.0,2018-02-13 to 2018-02-13,,,,,,,
batch_id,merchant_id,batch_date,request_id,merchant_ref_number,trans_ref_no,payment_method,currency,amount,transaction_type,payment_processor
"20068896701","uma_garage_parcs","2018-02-14","5185544155586888203052","636541332153533472","422195438XEKHMD8YP4CM","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185545141866173203087","636541333140410771","422189862XEKILD2KVZYO","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185545206116175103087","636541333203723749","422200420XEKEFD8YJ4NH","American Express","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185546404576605103065","636541334402786928","422199328XEKDZD2I52YT","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185546962176236603087","636541334959507524","422190652XEKIBD2KV8OP","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185546980716896803023","636541334978014094","422200227XEKL4D2KKNFM","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185547475756913203023","636541335473450229","422181783XEKEBD2L7JK4","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185547581606917203023","636541335579549150","422202812XEKI0D2KKLKN","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185547842846925803023","636541335839974485","422201032XEKIKD2KVT8N","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185548177206174603053","636541336174730282","422190958XEKIED2KVVIS","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185548611106190703053","636541336608918800","422195346XEKEED2L7G6C","American Express","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185548853916199803053","636541336851794147","422182797XEKEHD2IDLTP","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549074526761003054","636541337071314295","422186190XEKHGD2KELOO","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549111836762503054","636541337109528653","422195455XEKHMD8YP4RR","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549500296777203054","636541337497834579","422200235XEKL4D2KKNM5","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549534506778503054","636541337532220665","422200928XEKI7D2KV7HK","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549695216784703054","636541337693540369","422202817XEKI0D2KKLQZ","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185549852646791303054","636541337849778538","422197837XEKI2D2KKJGP","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550095356354803022","636541338092352813","422194967XEKE7D2L7ITD","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550219106462303072","636541338217103946","422194158XEKE1D2I50PN","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550348326467003072","636541338346728064","422203628XEKDTD2HUJVR","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550502306473903072","636541338498911642","422186880XEKIJD2KVZAC","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550716356482503072","636541338713535874","422200630XEKDYD2HQMTZ","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185550866136327103092","636541338864528000","422195648XEKE0D2I53KV","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551070486334603092","636541339068119802","422188683XEKE8D2L7K44","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551243966340003092","636541339242052262","422189167XEKDPD2GTQ5T","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551426886347303092","636541339423914714","422205913XEKHTD2KI71G","Discover","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551629716356503092","636541339626725236","422203631XEKDTD2HUJZK","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551717836792003065","636541339714344637","422185986XEKI3D2KKK20","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551850306796503065","636541339848654436","422206905XEKKSD8YSWH9","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185551868816797303065","636541339866828962","422190075XEKHYD2KI8TG","MasterCard","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185552091946804803065","636541340090347983","422185389XEKHPD2KGSXS","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185552144406806403065","636541340142852036","422201042XEKIKD2KVTLR","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185552244576809603065","636541340243148856","422190077XEKHYD2KI8UR","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185552684526499803051","636541340682752432","422191482XEKDRD2HUIMY","American Express","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185552922086508303051","636541340919177526","422190551XEKL2D2KI6LD","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185553215466416603092","636541341211571566","422204824XEKHCD2KEMA9","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185553367986423103092","636541341366352900","422204428XEKEDD2L7IAU","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185553588616431803092","636541341586371678","422195651XEKE0D2I53T4","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185554029986448403092","636541342027563398","422202923XEKDWD2HUHVK","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185554127126444403021","636541342125155036","422189094XEKI5D8YUSD6","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185554737776467303021","636541342735331621","422209401XEKEKD2IDPIE","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185555320816370403067","636541343316776525","422189468XEKEND2IDM39","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185555539146560203076","636541343537182473","422203022XEKECD2L7HHZ","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185555704916566403076","636541343702784291","422186885XEKIJD2KVZRM","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185555743656568103076","636541343741897121","422192876XEKEJD2IDN6S","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185555844676598503068","636541343840660679","422188470XEKHAD2KEIV8","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185557135966883603069","636541345133116118","422191766XEKHFD2KEMV3","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185557612796905103069","636541345611334095","422209108XEKEHD2IDMO4","Discover","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185558102806395003056","636541346099956734","422202931XEKDWD2HUIB6","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185558324926402903056","636541346322791360","422190554XEKL2D2KI73D","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185558673196488903085","636541346671176690","422202828XEKI0D2KKMKW","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185558838756495903085","636541346836711051","422191194XEKHOD2KGTDS","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185559059396504103085","636541347057604394","422195038XEKIFD2KVVRJ","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185559245016511903085","636541347242377114","422190978XEKIED2KVWK1","American Express","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185559805876882503093","636541347803186514","422212002XEKHPD2KGTQW","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185559914086739603057","636541347911159410","422202933XEKDWD2HUIH6","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185560487546634603082","636541348486315064","422190086XEKHYD2KI9P4","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185561140026849503066","636541349138309606","422188290XEKI9D2KVCZP","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185561477756803203088","636541349474952291","422201940XEKHND2KGWGG","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185561704456128503090","636541349702474556","422201835XEKIGD95EQ6E","Discover","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185562682666954203072","636541350681594988","422204520XEKE2D2I5032","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185563124326749803082","636541351123321636","422205719XEKIAD2KVC13","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185564190766254303014","636541352188011926","422189481XEKEND2IDMXK","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185564284536158403018","636541352283580647","422202939XEKDWD2HUIVC","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185566751896281303018","636541354748506447","422198656XEKE9D8YJ60U","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185567860676126903057","636541355856827105","422185786XEKDVD2HUJTE","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185568110076236503062","636541356106842975","422191385XEKEOD2IDMLB","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185568166946239003062","636541356165468620","422195474XEKHMD8YP6MK","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185568275736244903062","636541356274056774","422197248XEKEGD2IDP7B","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185568835966273303062","636541356834348577","422189897XEKILD2KW286","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185570538526318603055","636541358537490463","422191778XEKHFD2KEO5C","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185570548486879703023","636541358544766133","422199459XEKE6D2I58AY","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185570794246326803055","636541358791035355","422191780XEKHFD2KEO68","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185570978976333703055","636541358977077655","422194996XEKE7D2L7KTB","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185571133396947503058","636541359129988455","422189182XEKDPD2GTS45","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185571448106958603058","636541359446155017","422198854XEKHLD2KGWL2","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185572053476715603054","636541360051243461","422190996XEKIED2KVXSB","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185572294886724303054","636541360292821853","422213414XEKI1D2KKMIL","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185572679886740203054","636541360677670615","422190678XEKIBD2KVB37","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185572972986541003018","636541360969641023","422190680XEKIBD2KVB46","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185574049406058403052","636541362047638797","422197558XEKEID2IDOUI","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185574289896068703052","636541362288028887","422185492XEKIDD2KVEYE","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185575093136404703076","636541363091617898","422193595XEKDQD2HUH4N","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185575445516057803061","636541363441728998","422197255XEKEGD2IDPVA","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185576443646512903086","636541364441352049","422195562XEKDXD8YJ8SI","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185576461016513603086","636541364459001018","422200665XEKDYD2HQPBW","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185576465176383403094","636541364461638108","422201066XEKIKD2KVVX9","MasterCard","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185577139746775303090","636541365137663576","422200057XEKHDD8YP938","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185577912776527403057","636541365908924452","422218107XEKIED2KVYC5","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185579633176260903049","636541367630598266","422203153XEKE3D2I56A2","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185580101096495003060","636541368099274074","422220801XEKEOD2IDNNA","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185580753876518503060","636541368752080345","422205744XEKIAD2KVDPM","Discover","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185580924596525203060","636541368922106405","422206838XEKHRD2KGXCF","Visa","USD","12.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185581121476971703020","636541369118862007","422218508XEKE7D2L7LTH","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185583235156568703053","636541371232877703","422199968XEKHID2KELQ0","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185585653376103103091","636541373650563555","422196068XEKI4D2KKNLE","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185585845816110003091","636541373844174505","422197879XEKI2D2KKMV0","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185586386496818503015","636541374384524135","422189496XEKEND2IDP2Z","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185587191816849403015","636541375190538263","422213922XEKHOD2KGW32","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185587534926139703090","636541375533556097","422194889XEKE5D2I54C5","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185588776216671603064","636541376774098629","422200692XEKDYD2HQQLH","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185590699646669403078","636541378698063010","422213541XEKI8D8YUXTL","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185591046846680803078","636541379044970862","422209426XEKEKD2IDSXR","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185591181946685503078","636541379180200664","422206947XEKKSD8YT0B4","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185591639116008703015","636541379636917420","422201987XEKHND2KGZG3","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185591659236903003092","636541379655707204","422203056XEKECD2L7L0Q","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185592109796025203015","636541380107697216","422199375XEKDZD2I57BV","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185592255476031403015","636541380253586615","422194896XEKE5D2I54S2","American Express","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185592457996725703024","636541380456115649","422190597XEKL2D2KIAC6","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185592661746733103024","636541380659919650","422205757XEKIAD2KVEVQ","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185592880336742103024","636541380878511531","422199377XEKDZD2I57EG","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185593044616749303024","636541381042521735","422195696XEKE0D2I57LZ","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185593055796749703024","636541381053274101","422224209XEKHYD2KICV7","American Express","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185593304586156003072","636541381302528569","422218522XEKE7D2L7MYY","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185593555116165203072","636541381553573365","422197688XEKHHD2KELXB","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185594299676794003024","636541382296476436","422224213XEKHYD2KICZ8","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185594829116533203054","636541382826125680","422197690XEKHHD2KEM2P","Visa","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185594861786534603054","636541382859489325","422205763XEKIAD2KVF3S","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185594892686535903054","636541382891319978","422215742XEKE8D2L7OE2","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185595124486544703054","636541383122559695","422194898XEKE5D2I551W","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185595332576551903054","636541383329794215","422221307XEKDQD2HUJ52","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185595612276842103024","636541383610112259","422219525XEKE1D2I554Z","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185595980856854203024","636541383979269129","422204078XEKEAD2L7NCE","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185596093426301203093","636541384091656257","422209044XEKEMD2IDP8B","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185596287236027803053","636541384284516676","422218144XEKIED2KW06P","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185597039086877603058","636541385037740974","422217331XEKI9D2KVGCL","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185597478756893503058","636541385477347698","422209047XEKEMD2IDPD2","American Express","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185598180916922103058","636541386179447309","422212052XEKHPD2KGXET","Visa","USD","16.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185598421196931503058","636541386418900989","422199385XEKDZD2I57YU","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185598515446934503058","636541386514031595","422202877XEKI0D2KKQFU","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185598739006288703068","636541386736149499","422216739XEKICD2KVI0D","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185599305966310203068","636541387304166211","422217235XEKIJD2KW41S","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185599829016111003085","636541387826208249","422201091XEKIKD2KVY89","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185600019826121903085","636541388017781063","422203064XEKECD2L7LU0","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185600310616142003085","636541388309364525","422227207XEKHUD2KIBCR","Visa","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185600594726162003085","636541388593369571","422213946XEKHOD2KGXDY","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185601330326114803052","636541389328127820","422197894XEKI2D2KKOEJ","MasterCard","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185601513946212503064","636541389511347746","422219531XEKE1D2I55O9","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185601514766155403050","636541389512959136","422195590XEKDXD8YJB81","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185601722006142303052","636541389719217056","422213844XEKDRD2HUNHL","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185601915226160703052","636541389912945198","422224822XEKEED2L7L7P","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185602092036478103076","636541390089344707","422205949XEKHTD2KIBW7","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185602361956174403058","636541390360166252","422199278XEKL3D2KKPHU","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185602555796184303058","636541390553386562","422205951XEKHTD2KIBXS","American Express","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185602846466524003088","636541390843438073","422222726XEKIDD2KVHNU","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185603339096273003056","636541391335802886","422203066XEKECD2L7M5K","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185603384356561903088","636541391382240216","422206852XEKHRD2KGZJE","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185603682146582703088","636541391680181344","422233102XEKIID2KW479","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185603842576904203059","636541391839757784","422200492XEKEFD8YJAAT","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604011936724303083","636541392010574890","422199389XEKDZD2I58J3","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604033056726103083","636541392031522960","422202092XEKHXD2KI2MJ","MasterCard","USD","15.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604114356731203083","636541392112981403","422206369XEKL5D2KJH2M","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604316286745103083","636541392313419777","422216645XEKILD2KW5QU","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604443676752303083","636541392442284363","422202573XEKI6D2KVE3U","Visa","USD","16.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604476936755403083","636541392474219183","422233202XEKIKD2KVYOH","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604685716623103074","636541392682986965","422204091XEKEAD2L7O8N","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604688226454903085","636541392684969463","422213955XEKHOD2KGXT8","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604859856631903074","636541392858247601","422197594XEKEID2IDRZ1","Visa","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185604900956633803074","636541392899450355","422200274XEKL4D2KKT32","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185605499076508503073","636541393496208402","422220841XEKEOD2IDQ7R","Visa","USD","8.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185605535466689403084","636541393533407096","422202973XEKDWD2HUN25","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185605643156693203084","636541393639631878","422202098XEKHXD2KI2VA","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185606102586713203084","636541394101218718","422202577XEKI6D2KVEEC","Visa","USD","13.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185606323856720703084","636541394322164702","422233409XEKE0D2I591Z","MasterCard","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185606979826394603023","636541394977723834","422233413XEKE0D2I596L","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185607178176402003023","636541395176595508","422202376XEKHVD2KIF29","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185607641706421803023","636541395640614081","422212658XEKI5D8YUXU0","Visa","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185607906526680303082","636541395904979701","422226827XEKL6D2KW4DM","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185608285506696103082","636541396283823741","422226343XEKHAD2KEO9C","MasterCard","USD","15.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185608527376821603068","636541396524180015","422221447XEKEJD2IDSNB","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185608693346828903068","636541396691569255","422221148XEKELD2IDU76","Discover","USD","13.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185608780666832903068","636541396778515953","422215779XEKE8D2L7Q0X","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185609510716866903068","636541397509790883","422205979XEKHTD2KICXW","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185609601886989403093","636541397598422237","422203090XEKECD2L7N4V","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185609932646001103093","636541397930096841","422203700XEKDTD2HUPZF","Visa","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185609964626245203019","636541397961719149","422234513XEKDZD2I59I9","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185610015666004103093","636541398014221165","422234811XEKEFD8YJBAS","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185610069456006303093","636541398067465397","422234025XEKEAD2L7P5K","Visa","USD","13.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185610105946007503093","636541398103111297","422223755XEKDVD2HUOA0","MasterCard","USD","3.50","ics_bill","Vital"
