26918031	GEOOFF
26771547	GEOOFF
26669550	GEOOFF
26795365	GEOOFF
26635003	GEOOFF
26810116	GEOOFF
26646447	GEOOFF
26679044	GEOOFF
26735821	GEOOFF
26608845	GEOOFF
26552035	GEOOFF
26529455	GEOOFF
26897363	GEOOFF
26775321	GEOOFF
26546082	GEOOFF
26642386	GEOOFF
26558538	GEOOFF
26578653	GEOOFF
26869336	GEOOFF
26583273	GEOOFF
26712833	GEOOFF
26821474	GEOOFF
26695868	GEOOFF
26567395	GEOOFF
26611143	GEOOFF
26751042	GEOOFF
26532998	GEOOFF
27166376	GEOOFF
26751667	GEOOFF
26586244	GEOOFF
23912422	GEOOFF
26876234	GEOOFF
25835237	GEOOFF
26011261	GEOOFF
26915043	GEOOFF
26875404	GEOOFF
26922767	GEOOFF
27235510	GEOOFF
23394845	GEOOFF
27235679	GEOOFF
25766814	GEOOFF
25891176	GEOOFF
25923509	GEOOFF
25957034	GEOOFF
26026526	GEOOFF
27011190	GEOOFF
24835803	GEOOFF
26138638	GEOOFF
26324185	GEOOFF
26374755	GEOOFF
26391223	GEOOFF
26439768	GEOOFF
26665075	GEOOFF
26538670	GEOOFF
26546227	GEOOFF
26547013	GEOOFF
26566347	GEOOFF
26616017	GEOOFF
27140339	GEOOFF
27141402	GEOOFF
20785637	GEOOFF
21098245	GEOOFF
21331859	GEOOFF
21937295	GEOOFF
22002148	GEOOFF
22534557	GEOOFF
23688457	GEOOFF
26665558	GEOOFF
26772539	GEOOFF
26800867	GEOOFF
26849711	GEOOFF
26859445	GEOOFF
26998411	GEOOFF
26194555	GEOOFF
27013272	GEOOFF
26965211	GEOOFF
27021868	GEOOFF
23900096	GEOOFF
25749586	GEOOFF
23487101	GEOOFF
24726066	GEOOFF
27669342	GEOOFF
25836349	GEOOFF
26511923	GEOOFF
27642977	GEOOFF
27358809	GEOOFF
27514649	GEOOFF
23816949	GEOOFF
25646535	GEOOFF
27377770	GEOOFF
26981373	GEOOFF
19424851	GEOOFF
27575016	GEOOFF
27550583	GEOOFF
27551553	GEOOFF
27460553	GEOOFF
27461229	GEOOFF
27462375	GEOOFF
27463600	GEOOFF
27464217	GEOOFF
27344271	GEOOFF
27556525	GEOOFF
27556581	GEOOFF
27558386	GEOOFF
27466590	GEOOFF
27467526	GEOOFF
27467582	GEOOFF
27469169	GEOOFF
27471419	GEOOFF
27472129	GEOOFF
27350388	GEOOFF
27350682	GEOOFF
27351375	GEOOFF
27352585	GEOOFF
27352742	GEOOFF
27353170	GEOOFF
27353376	GEOOFF
27559513	GEOOFF
27564437	GEOOFF
27473258	GEOOFF
27475276	GEOOFF
27477392	GEOOFF
27479295	GEOOFF
27480117	GEOOFF
27355517	GEOOFF
27355791	GEOOFF
27356462	GEOOFF
27357111	GEOOFF
27357797	GEOOFF
27361548	GEOOFF
27362518	GEOOFF
27565181	GEOOFF
27565326	GEOOFF
27565985	GEOOFF
27566531	GEOOFF
27289425	GEOOFF
27169406	GEOOFF
27176228	GEOOFF
27176360	GEOOFF
27366490	GEOOFF
27367328	GEOOFF
27368290	GEOOFF
27368496	GEOOFF
27370241	GEOOFF
27370300	GEOOFF
27370780	GEOOFF
27373278	GEOOFF
27373295	GEOOFF
27374760	GEOOFF
27377214	GEOOFF
27574242	GEOOFF
27574286	GEOOFF
27579317	GEOOFF
27293558	GEOOFF
27323544	GEOOFF
27325109	GEOOFF
27178045	GEOOFF
27183528	GEOOFF
27379597	GEOOFF
27379759	GEOOFF
27381249	GEOOFF
27382932	GEOOFF
27384972	GEOOFF
27480771	GEOOFF
27481084	GEOOFF
27481501	GEOOFF
27030441	GEOOFF
27037718	GEOOFF
27038462	GEOOFF
27042377	GEOOFF
27326836	GEOOFF
27330160	GEOOFF
27185541	GEOOFF
27481800	GEOOFF
27483742	GEOOFF
27485802	GEOOFF
27069786	GEOOFF
27332909	GEOOFF
27388217	GEOOFF
27388957	GEOOFF
27392622	GEOOFF
27392666	GEOOFF
27392742	GEOOFF
27233575	GEOOFF
27233798	GEOOFF
27236703	GEOOFF
27488792	GEOOFF
27489902	GEOOFF
27490721	GEOOFF
27493258	GEOOFF
27392987	GEOOFF
27395975	GEOOFF
27397616	GEOOFF
27398924	GEOOFF
27399776	GEOOFF
27400036	GEOOFF
27242675	GEOOFF
27498502	GEOOFF
27498563	GEOOFF
27499898	GEOOFF
27503624	GEOOFF
27403002	GEOOFF
27404234	GEOOFF
27404815	GEOOFF
27507349	GEOOFF
27412624	GEOOFF
27414206	GEOOFF
27511737	GEOOFF
27512741	GEOOFF
27415411	GEOOFF
27515712	GEOOFF
27515739	GEOOFF
27516346	GEOOFF
27518680	GEOOFF
27127128	GEOOFF
27425248	GEOOFF
27426796	GEOOFF
27427462	GEOOFF
27427749	GEOOFF
27428111	GEOOFF
27428214	GEOOFF
27302851	GEOOFF
27307960	GEOOFF
27311331	GEOOFF
27526411	GEOOFF
27428736	GEOOFF
27429809	GEOOFF
27431539	GEOOFF
27431610	GEOOFF
27434424	GEOOFF
27314520	GEOOFF
27314542	GEOOFF
27316185	GEOOFF
27530647	GEOOFF
27531330	GEOOFF
27532981	GEOOFF
27200277	GEOOFF
27201460	GEOOFF
27206471	GEOOFF
27435053	GEOOFF
27437331	GEOOFF
27437456	GEOOFF
27439072	GEOOFF
27439636	GEOOFF
27440433	GEOOFF
27440617	GEOOFF
27318201	GEOOFF
27536184	GEOOFF
27537394	GEOOFF
27443328	GEOOFF
27445380	GEOOFF
27447308	GEOOFF
27449527	GEOOFF
27542034	GEOOFF
27545164	GEOOFF
27549041	GEOOFF
27453797	GEOOFF
27834662	GEOOFF
27767620	GEOOFF
27585262	GEOOFF
27586710	GEOOFF
27592724	GEOOFF
27592827	GEOOFF
27593478	GEOOFF
27582637	GEOOFF
27583009	GEOOFF
27644618	GEOOFF
27645127	GEOOFF
27049085	GEOOFF
27051014	GEOOFF
27054823	GEOOFF
27597894	GEOOFF
27598788	GEOOFF
27599878	GEOOFF
27600834	GEOOFF
27611778	GEOOFF
27645661	GEOOFF
27064518	GEOOFF
27602575	GEOOFF
27602634	GEOOFF
27604135	GEOOFF
27604870	GEOOFF
27650225	GEOOFF
27609124	GEOOFF
27627944	GEOOFF
27632003	GEOOFF
27632466	GEOOFF
27635851	GEOOFF
27636240	GEOOFF
27106670	GEOOFF
27638763	GEOOFF
27658045	GEOOFF
27137237	GEOOFF
27644130	GEOOFF
27761622	GEOOFF
27659853	GEOOFF
27145725	GEOOFF
27149406	GEOOFF
27675155	GEOOFF
27681505	GEOOFF
27763623	GEOOFF
27151332	GEOOFF
27157313	GEOOFF
27162477	GEOOFF
24580427	GEOOFF
27712642	GEOOFF
27977799	GEOOFF
27993317	GEOOFF
27994929	GEOOFF
27995933	GEOOFF
27631778	GEOOFF
27755630	GEOOFF
28208183	GEOOFF
27945020	GEOOFF
25703463	GEOOFF
26462382	GEOOFF
27982294	GEOOFF
26152515	GEOOFF
27582693	GEOOFF
26667679	GEOOFF
28017809	GEOOFF
28234452	GEOOFF
28320206	GEOOFF
28327078	GEOOFF
28327171	GEOOFF
28328244	GEOOFF
28332279	GEOOFF
28332556	GEOOFF
28337366	GEOOFF
28337920	GEOOFF
28340789	GEOOFF
28340826	GEOOFF
28341874	GEOOFF
28345790	GEOOFF
28345991	GEOOFF
28346841	GEOOFF
27539378	GEOOFF
28456158	GEOOFF
28201296	GEOOFF
28301994	GEOOFF
28349856	GEOOFF
28405792	GEOOFF
28405895	GEOOFF
28464303	GEOOFF
14207817	GEOOFF
18643674	GEOOFF
23852420	GEOOFF
23935851	GEOOFF
24093644	GEOOFF
24592157	GEOOFF
24851183	GEOOFF
24860820	GEOOFF
24887418	GEOOFF
24895129	GEOOFF
25531935	GEOOFF
25830128	GEOOFF
25956064	GEOOFF
26686028	GEOOFF
26717768	GEOOFF
27085561	GEOOFF
27132368	GEOOFF
28348803	GEOOFF
28351008	GEOOFF
28361151	GEOOFF
28362148	GEOOFF
28364840	GEOOFF
28366863	GEOOFF
28369199	GEOOFF
28370072	GEOOFF
28382687	GEOOFF
28388462	GEOOFF
28388521	GEOOFF
28389672	GEOOFF
28392073	GEOOFF
27351370	GEOOFF
27351679	GEOOFF
27354380	GEOOFF
27358387	GEOOFF
27427788	GEOOFF
27431534	GEOOFF
27482750	GEOOFF
27542475	GEOOFF
27575974	GEOOFF
27579998	GEOOFF
27585186	GEOOFF
27590762	GEOOFF
28407514	GEOOFF
28408202	GEOOFF
27832627	GEOOFF
27928719	GEOOFF
27944011	GEOOFF
27945400	GEOOFF
27947406	GEOOFF
27954326	GEOOFF
27985927	GEOOFF
27998389	GEOOFF
28010630	GEOOFF
28428763	GEOOFF
28429814	GEOOFF
28444749	GEOOFF
28445770	GEOOFF
28451686	GEOOFF
28455720	GEOOFF
28460183	GEOOFF
28017647	GEOOFF
28018031	GEOOFF
28026708	GEOOFF
28029539	GEOOFF
28034578	GEOOFF
28047239	GEOOFF
28052251	GEOOFF
28055227	GEOOFF
28055261	GEOOFF
28058950	GEOOFF
28062027	GEOOFF
28064229	GEOOFF
28067653	GEOOFF
28067670	GEOOFF
28068226	GEOOFF
28072653	GEOOFF
26873925	GEOOFF
28467732	GEOOFF
28467754	GEOOFF
28472151	GEOOFF
28076812	GEOOFF
28078818	GEOOFF
28080484	GEOOFF
28092778	GEOOFF
28096552	GEOOFF
28096770	GEOOFF
28102909	GEOOFF
28120028	GEOOFF
28132518	GEOOFF
28156870	GEOOFF
28157188	GEOOFF
28513287	GEOOFF
28162786	GEOOFF
28163692	GEOOFF
28174830	GEOOFF
28176255	GEOOFF
28178832	GEOOFF
28180104	GEOOFF
28180148	GEOOFF
28182149	GEOOFF
28182867	GEOOFF
28185090	GEOOFF
28191663	GEOOFF
28194438	GEOOFF
28197661	GEOOFF
28198619	GEOOFF
28199743	GEOOFF
28205793	GEOOFF
28205813	GEOOFF
28206501	GEOOFF
28206800	GEOOFF
28208502	GEOOFF
28208541	GEOOFF
28209516	GEOOFF
28209815	GEOOFF
28213884	GEOOFF
28223410	GEOOFF
28224147	GEOOFF
28224206	GEOOFF
28224289	GEOOFF
28226344	GEOOFF
28226986	GEOOFF
28229979	GEOOFF
28230597	GEOOFF
28238579	GEOOFF
28238638	GEOOFF
28239022	GEOOFF
28241654	GEOOFF
28241752	GEOOFF
28241811	GEOOFF
28244603	GEOOFF
28250318	GEOOFF
28250597	GEOOFF
28252358	GEOOFF
28253948	GEOOFF
28254533	GEOOFF
28254675	GEOOFF
28255329	GEOOFF
28255949	GEOOFF
28257582	GEOOFF
28260704	GEOOFF
28260988	GEOOFF
28262521	GEOOFF
28263437	GEOOFF
28263699	GEOOFF
28263932	GEOOFF
28265656	GEOOFF
28271062	GEOOFF
28271643	GEOOFF
28305435	GEOOFF
28274712	GEOOFF
28275765	GEOOFF
28276676	GEOOFF
28277825	GEOOFF
28282445	GEOOFF
28285156	GEOOFF
28285374	GEOOFF
28285673	GEOOFF
28290134	GEOOFF
28292157	GEOOFF
28293024	GEOOFF
28293080	GEOOFF
28294099	GEOOFF
28294315	GEOOFF
28295140	GEOOFF
28296154	GEOOFF
28300882	GEOOFF
28301891	GEOOFF
28302089	GEOOFF
28303191	GEOOFF
28303331	GEOOFF
28304345	GEOOFF
28307872	GEOOFF
28308565	GEOOFF
28308587	GEOOFF
28308881	GEOOFF
28309373	GEOOFF
28311380	GEOOFF
28311385	GEOOFF
28312693	GEOOFF
28312997	GEOOFF
28315000	GEOOFF
28315686	GEOOFF
28317420	GEOOFF
28317702	GEOOFF
28317969	GEOOFF
28318652	GEOOFF
28319943	GEOOFF
26530757	GEOOFF
26549075	GEOOFF
26594558	GEOOFF
26258299	GEOOFF
27355735	GEOOFF
28064001	GEOOFF
28287917	GEOOFF
28031541	GEOOFF
28187116	GEOOFF
28188181	GEOOFF
28209511	GEOOFF
28226207	GEOOFF
28232255	GEOOFF
28407793	GEOOFF
28466463	GEOOFF
28238030	GEOOFF
28261671	GEOOFF
28325077	GEOOFF
28335240	GEOOFF
28347779	GEOOFF
28430954	GEOOFF
28556091	GEOOFF
27955597	GEOOFF
15632445	GEOOFF
28465591	GEOOFF
27605806	GEOOFF
28106266	GEOOFF
24892619	GEOOFF
26789471	GEOOFF
28321151	GEOOFF
27826679	GEOOFF
27834128	GEOOFF
28479989	GEOOFF
28348445	GEOOFF
28181272	GEOOFF
28417868	GEOOFF
27601181	GEOOFF
26946127	GEOOFF
28277700	GEOOFF
28308180	GEOOFF
28373440	GEOOFF
28461739	GEOOFF
28491245	GEOOFF
28052795	GEOOFF
28219120	GEOOFF
26472153	GEOOFF
19192147	GEOOFF
27642813	GEOOFF
26053181	GEOOFF
28574012	GEOOFF
28728987	GEOOFF
26890035	GEOOFF
22565577	GEOOFF
28235905	GEOOFF
28661174	GEOOFF
19055937	GEOOFF
26723674	GEOOFF
28638371	GEOOFF
28576937	GEOOFF
28606369	GEOOFF
28699341	GEOOFF
28189092	GEOOFF
28390599	GEOOFF
28419526	GEOOFF
28469314	GEOOFF
28532418	GEOOFF
28583678	GEOOFF
27871439	GEOOFF
28536356	GEOOFF
28338358	GEOOFF
28389552	GEOOFF
28444808	GEOOFF
27533375	GEOOFF
28558857	GEOOFF
28722288	GEOOFF
28211707	GEOOFF
28810790	GEOOFF
24532456	GEOOFF
24669638	GEOOFF
24684384	GEOOFF
25195836	GEOOFF
25447084	GEOOFF
26535648	GEOOFF
26587993	GEOOFF
27359330	GEOOFF
27372563	GEOOFF
27592903	GEOOFF
27752446	GEOOFF
28071367	GEOOFF
28151783	GEOOFF
28261698	GEOOFF
28317442	GEOOFF
28751280	GEOOFF
28790933	GEOOFF
28811508	GEOOFF
28849758	GEOOFF
28905574	GEOOFF
28907575	GEOOFF
28921393	GEOOFF
28922645	GEOOFF
28925638	GEOOFF
19855357	GEOOFF
25231836	GEOOFF
28673907	GEOOFF
28722283	GEOOFF
28812539	GEOOFF
28860887	GEOOFF
28907531	GEOOFF
28943735	GEOOFF
28947695	GEOOFF
28953729	GEOOFF
28963431	GEOOFF
28978953	GEOOFF
28988067	GEOOFF
28998338	GEOOFF
29005905	GEOOFF
29007428	GEOOFF
29013699	GEOOFF
29014522	GEOOFF
28937243	GEOOFF
28952813	GEOOFF
28988609	GEOOFF
29002093	GEOOFF
29034402	GEOOFF
29043161	GEOOFF
29053998	GEOOFF
29073714	GEOOFF
29149007	GEOOFF
29153733	GEOOFF
29195310	GEOOFF
29197034	GEOOFF
29198342	GEOOFF
29020139	GEOOFF
29028817	GEOOFF
29036741	GEOOFF
29059158	GEOOFF
29072266	GEOOFF
29072364	GEOOFF
29103168	GEOOFF
11517235	GEOOFF
28863434	GEOOFF
28337229	GEOOFF
28020722	GEOOFF
28755405	GEOOFF
28391601	GEOOFF
28429755	GEOOFF
28555489	GEOOFF
28619405	GEOOFF
29190186	GEOOFF
29190882	GEOOFF
28766383	GEOOFF
28741154	GEOOFF
11139216	GEOOFF
14337548	GEOOFF
21410842	GEOOFF
21977055	GEOOFF
23097631	GEOOFF
28798775	GEOOFF
29124079	GEOOFF
29127001	GEOOFF
29130103	GEOOFF
29131151	GEOOFF
29132464	GEOOFF
29146911	GEOOFF
29151678	GEOOFF
29151732	GEOOFF
29190865	GEOOFF
29209962	GEOOFF
28639363	GEOOFF
29206158	GEOOFF
29206192	GEOOFF
29220155	GEOOFF
29236000	GEOOFF
29273811	GEOOFF
28679123	GEOOFF
28706268	GEOOFF
28719740	GEOOFF
28733661	GEOOFF
28749712	GEOOFF
28769278	GEOOFF
28810516	GEOOFF
28811547	GEOOFF
28820706	GEOOFF
28822724	GEOOFF
28867811	GEOOFF
29128794	GEOOFF
29136380	GEOOFF
29139172	GEOOFF
29169926	GEOOFF
29173711	GEOOFF
28951681	GEOOFF
28902400	GEOOFF
28904406	GEOOFF
28905513	GEOOFF
28920460	GEOOFF
28921278	GEOOFF
28921658	GEOOFF
28921670	GEOOFF
28922508	GEOOFF
28928682	GEOOFF
28932195	GEOOFF
28932215	GEOOFF
28934211	GEOOFF
28936136	GEOOFF
28939200	GEOOFF
28943338	GEOOFF
29190804	GEOOFF
29208350	GEOOFF
28944004	GEOOFF
28945873	GEOOFF
28946326	GEOOFF
